,agencia,decisao,canal,DT_PROPOSTA,regra,publico,segmento,cheque_especial,qtd,Score_A,Score_B,TimeOut_A,TimeOut_B,Limite,lat,lon
6494,11,DERIVAR,Internet Banking PJ,2021-09-12,07,PJ,Alta Renda,FALSE,329,314,77,Consulta OK,Consulta OK,0,-23.562198962330815,-46.54947594865463
6495,6,DERIVAR,Agência Física PJ,2021-09-02,06,PJ,Massificado,FALSE,6620,473,70,Consulta OK,Consulta OK,0,-24.123232488459784,-46.70484354029635
6496,7,DERIVAR,Agência Física PJ,2021-09-13,08,PJ,Massificado,TRUE,4727,445,33,Consulta OK,Consulta OK,0,-23.41700782035006,-46.92034059233764
6497,1,NEGAR,Agência Física PJ,2021-09-03,05,PJ,Média Renda,TRUE,2215,235,27,Consulta OK,Consulta OK,0,-23.913621628966418,-46.70800957085638
6498,20,NEGAR,Internet Banking PF,2021-09-06,05,PF,Massificado,TRUE,158,177,7,Consulta OK,Consulta OK,0,-23.518328888861657,-46.37876748752261
6499,7,NEGAR,Agência Física PF,2021-09-20,05,PF,Massificado,FALSE,843,459,29,Consulta OK,Consulta OK,0,-23.33803209871102,-46.7927480443815
6500,16,NEGAR,Mobile Banking PJ,2021-09-10,02,PJ,Massificado,TRUE,1732,284,98,Consulta OK,Consulta OK,0,-23.48913570562118,-46.37840673035573
6501,1,NEGAR,Mobile Banking PF,2021-09-02,01,PF,Massificado,FALSE,4991,489,109,Consulta OK,TimeOut,0,-23.35524122220077,-46.57355660746764
6502,18,DERIVAR,Mobile Banking PF,2021-09-01,07,PF,Média Renda,TRUE,6375,126,19,Consulta OK,Consulta OK,0,-23.608625289547152,-46.5585207413714
6503,6,DERIVAR,Agência Física PJ,2021-09-14,08,PJ,Massificado,TRUE,1082,299,72,Consulta OK,Consulta OK,0,-23.285559614233637,-46.43669018608036
6504,16,NEGAR,Agência Física PF,2021-09-06,02,PF,Altíssima Renda,FALSE,5774,382,101,Consulta OK,TimeOut,0,-23.721834582722828,-46.40819862091685
6505,15,NEGAR,Agência Física PJ,2021-09-08,01,PJ,Alta Renda,FALSE,299,195,14,Consulta OK,Consulta OK,0,-23.411178540015733,-46.301069510852656
6506,17,DERIVAR,Agência Física PF,2021-09-12,06,PF,Média Renda,FALSE,3156,109,19,Consulta OK,Consulta OK,0,-23.599631494300436,-46.88882475665449
6507,10,NEGAR,Mobile Banking PF,2021-09-05,05,PF,Alta Renda,FALSE,1794,155,43,Consulta OK,Consulta OK,0,-23.549624117927955,-46.62037627095865
6508,10,NEGAR,Internet Banking PF,2021-09-10,03,PF,Massificado,TRUE,3499,233,14,Consulta OK,Consulta OK,0,-23.44249158098852,-46.566667056818964
6509,8,NEGAR,Agência Física PF,2021-09-11,03,PF,Altíssima Renda,FALSE,1034,454,101,Consulta OK,TimeOut,0,-23.78082831743889,-46.80916548869106
6510,1,DERIVAR,Mobile Banking PF,2021-09-08,06,PF,Alta Renda,TRUE,6172,179,26,Consulta OK,Consulta OK,0,-23.451207083669033,-46.02505398607104
6511,11,NEGAR,Internet Banking PF,2021-09-11,01,PF,Altíssima Renda,FALSE,5241,45,103,Consulta OK,TimeOut,0,-23.85186214552396,-46.71649961107547
6512,12,NEGAR,Agência Física PF,2021-09-14,04,PF,Alta Renda,TRUE,6130,290,30,Consulta OK,Consulta OK,0,-23.630684441938882,-46.46673563880566
6513,12,NEGAR,Agência Física PJ,2021-09-17,04,PJ,Massificado,FALSE,2384,478,16,Consulta OK,Consulta OK,0,-23.48795970913715,-46.558779484941255
6514,15,NEGAR,Agência Física PJ,2021-09-11,01,PJ,Massificado,FALSE,627,413,47,Consulta OK,Consulta OK,0,-23.512976322565553,-46.670896366397535
6515,16,NEGAR,Agência Física PJ,2021-09-19,01,PJ,Alta Renda,FALSE,663,438,4,Consulta OK,Consulta OK,0,-23.431657132866803,-46.26689121023535
6516,16,DERIVAR,Mobile Banking PJ,2021-09-18,09,PJ,Alta Renda,TRUE,6035,343,69,Consulta OK,Consulta OK,0,-23.82017828641692,-46.565331937027
6517,16,NEGAR,Mobile Banking PJ,2021-09-05,05,PJ,Massificado,TRUE,487,152,103,Consulta OK,TimeOut,0,-23.331767701603507,-46.93089227133685
6518,8,DERIVAR,Internet Banking PJ,2021-09-16,09,PJ,Média Renda,TRUE,763,131,8,Consulta OK,Consulta OK,0,-23.392295117995612,-46.479299375856776
6519,11,DERIVAR,Mobile Banking PJ,2021-09-16,08,PJ,Média Renda,FALSE,133,23,19,Consulta OK,Consulta OK,0,-23.464109181214738,-46.56458426253909
6520,6,APROVAR,Mobile Banking PF,2021-09-14,10,PF,Altíssima Renda,TRUE,2252,477,3,Consulta OK,Consulta OK,2209212,-23.858391674689717,-46.602471895912146
6521,1,NEGAR,Mobile Banking PJ,2021-09-08,05,PJ,Massificado,FALSE,5982,156,42,Consulta OK,Consulta OK,0,-23.49565083694459,-46.55728978014297
6522,8,DERIVAR,Agência Física PF,2021-09-02,06,PF,Alta Renda,TRUE,342,544,76,TimeOut,Consulta OK,0,-23.5309507717009,-46.53486609932935
6523,20,NEGAR,Internet Banking PF,2021-09-16,04,PF,Alta Renda,FALSE,2595,9,43,Consulta OK,Consulta OK,0,-23.563314262832552,-47.00742796421586
6524,6,NEGAR,Mobile Banking PF,2021-09-08,05,PF,Massificado,TRUE,3957,276,51,Consulta OK,Consulta OK,0,-23.723843907312336,-46.692765945132464
6525,18,NEGAR,Mobile Banking PJ,2021-09-15,02,PJ,Massificado,FALSE,3709,255,18,Consulta OK,Consulta OK,0,-23.354746032226096,-47.065345722295156
6526,2,NEGAR,Internet Banking PJ,2021-09-15,01,PJ,Massificado,FALSE,5163,274,32,Consulta OK,Consulta OK,0,-23.57589890270251,-46.52826096466014
6527,19,DERIVAR,Internet Banking PJ,2021-09-15,06,PJ,Massificado,FALSE,3833,74,85,Consulta OK,Consulta OK,0,-23.46259783463658,-46.64128253781728
6528,2,NEGAR,Mobile Banking PF,2021-09-18,03,PF,Massificado,FALSE,1674,389,41,Consulta OK,Consulta OK,0,-23.522791284601606,-46.45331189895304
6529,12,DERIVAR,Mobile Banking PJ,2021-09-06,08,PJ,Altíssima Renda,FALSE,2488,310,92,Consulta OK,Consulta OK,0,-23.334713308593745,-46.520156942848814
6530,11,DERIVAR,Agência Física PJ,2021-09-11,08,PJ,Média Renda,FALSE,5439,41,51,Consulta OK,Consulta OK,0,-23.460494050112242,-46.80151800086564
6531,16,NEGAR,Mobile Banking PF,2021-09-11,04,PF,Média Renda,TRUE,4514,441,76,Consulta OK,Consulta OK,0,-23.89209054223754,-47.05250102995316
6532,7,DERIVAR,Agência Física PF,2021-09-13,08,PF,Altíssima Renda,TRUE,4578,228,57,Consulta OK,Consulta OK,0,-23.423699126004898,-46.58209497081164
6533,3,NEGAR,Mobile Banking PF,2021-09-19,04,PF,Alta Renda,FALSE,6367,133,71,Consulta OK,Consulta OK,0,-23.41748221479539,-46.4113657312407
6534,8,NEGAR,Mobile Banking PJ,2021-09-19,02,PJ,Altíssima Renda,TRUE,5606,466,23,Consulta OK,Consulta OK,0,-23.688559881636817,-46.66532555881915
6535,4,NEGAR,Agência Física PF,2021-09-20,04,PF,Média Renda,FALSE,6100,54,70,Consulta OK,Consulta OK,0,-23.3673293906073,-46.37374541171442
6536,11,DERIVAR,Agência Física PF,2021-09-11,07,PF,Média Renda,TRUE,5124,71,55,Consulta OK,Consulta OK,0,-23.63444696180264,-46.77403856499842
6537,8,NEGAR,Agência Física PF,2021-09-06,01,PF,Altíssima Renda,FALSE,151,338,93,Consulta OK,Consulta OK,0,-23.692614470448035,-46.50135691526707
6538,17,NEGAR,Internet Banking PF,2021-09-02,05,PF,Altíssima Renda,TRUE,2655,315,92,Consulta OK,Consulta OK,0,-23.579659527481724,-46.546184344321716
6539,18,NEGAR,Mobile Banking PF,2021-09-16,05,PF,Altíssima Renda,FALSE,3620,542,84,TimeOut,Consulta OK,0,-23.572637092682683,-46.67870528715254
6540,13,DERIVAR,Agência Física PJ,2021-09-06,06,PJ,Altíssima Renda,FALSE,587,398,71,Consulta OK,Consulta OK,0,-23.58689894291606,-46.70843792479088
6541,19,DERIVAR,Mobile Banking PJ,2021-09-08,09,PJ,Média Renda,TRUE,1803,419,89,Consulta OK,Consulta OK,0,-23.684692689437792,-46.605752759912
6542,11,NEGAR,Internet Banking PJ,2021-09-15,03,PJ,Massificado,TRUE,3697,217,57,Consulta OK,Consulta OK,0,-23.81039189639452,-46.536460613445136
6543,14,NEGAR,Mobile Banking PF,2021-09-16,03,PF,Massificado,TRUE,5940,190,6,Consulta OK,Consulta OK,0,-23.76129411509034,-46.73070431700663
6544,9,APROVAR,Internet Banking PF,2021-09-12,10,PF,Massificado,FALSE,450,306,101,Consulta OK,TimeOut,475650,-23.725298460424494,-46.82577584277153
6545,10,DERIVAR,Mobile Banking PJ,2021-09-03,07,PJ,Alta Renda,FALSE,1857,92,4,Consulta OK,Consulta OK,0,-23.729324085663837,-46.92513013175018
6546,1,DERIVAR,Internet Banking PJ,2021-09-15,09,PJ,Média Renda,TRUE,1921,90,100,Consulta OK,Consulta OK,0,-23.495857516084794,-46.58557736109514
6547,13,APROVAR,Mobile Banking PJ,2021-09-19,10,PJ,Altíssima Renda,FALSE,1445,490,16,Consulta OK,Consulta OK,2216630,-23.731271720753213,-46.85643097313527
6548,4,DERIVAR,Internet Banking PJ,2021-09-03,08,PJ,Massificado,FALSE,2067,62,23,Consulta OK,Consulta OK,0,-23.349052481943662,-46.384751912888255
6549,11,NEGAR,Mobile Banking PF,2021-09-11,03,PF,Média Renda,TRUE,1793,219,89,Consulta OK,Consulta OK,0,-23.56657487507002,-46.41915700167891
6550,12,NEGAR,Agência Física PJ,2021-09-18,01,PJ,Média Renda,FALSE,6814,511,101,TimeOut,TimeOut,0,-23.44808574577466,-46.2373736950666
6551,10,NEGAR,Mobile Banking PJ,2021-09-17,01,PJ,Altíssima Renda,FALSE,5136,73,49,Consulta OK,Consulta OK,0,-23.38838391303065,-46.37332314624323
6552,16,DERIVAR,Agência Física PJ,2021-09-20,08,PJ,Alta Renda,FALSE,313,320,74,Consulta OK,Consulta OK,0,-23.362033698108966,-46.27444312480537
6553,7,DERIVAR,Agência Física PF,2021-09-06,08,PF,Altíssima Renda,TRUE,3811,493,103,Consulta OK,TimeOut,0,-23.449615013605918,-46.7549659126267
6554,2,NEGAR,Agência Física PJ,2021-09-04,02,PJ,Massificado,TRUE,6190,457,8,Consulta OK,Consulta OK,0,-23.404515556630123,-46.98751486334089
6555,2,NEGAR,Internet Banking PF,2021-09-08,02,PF,Massificado,FALSE,4028,27,53,Consulta OK,Consulta OK,0,-23.512463434273684,-46.44971793613358
6556,20,NEGAR,Internet Banking PJ,2021-09-12,05,PJ,Massificado,TRUE,6756,203,38,Consulta OK,Consulta OK,0,-23.4018043658169,-46.3784692396243
6557,6,DERIVAR,Internet Banking PF,2021-09-13,07,PF,Massificado,FALSE,661,41,76,Consulta OK,Consulta OK,0,-23.327840270492214,-46.71834817191719
6558,14,NEGAR,Agência Física PJ,2021-09-09,04,PJ,Altíssima Renda,TRUE,3168,359,94,Consulta OK,Consulta OK,0,-23.38987882288902,-46.76246225316003
6559,9,DERIVAR,Mobile Banking PF,2021-09-13,06,PF,Média Renda,FALSE,4824,463,84,Consulta OK,Consulta OK,0,-23.59586460246501,-47.06024486368838
6560,12,DERIVAR,Agência Física PF,2021-09-06,09,PF,Altíssima Renda,FALSE,5153,373,48,Consulta OK,Consulta OK,0,-23.59780568676373,-46.79319084374483
6561,12,NEGAR,Internet Banking PF,2021-09-08,05,PF,Média Renda,FALSE,1057,366,37,Consulta OK,Consulta OK,0,-23.504216742226532,-46.396766820857586
6562,18,APROVAR,Agência Física PJ,2021-09-07,10,PJ,Altíssima Renda,TRUE,4538,282,101,Consulta OK,TimeOut,8204704,-23.094672218634997,-46.44464514421968
6563,13,DERIVAR,Mobile Banking PF,2021-09-07,08,PF,Média Renda,TRUE,3728,272,80,Consulta OK,Consulta OK,0,-23.768015468241114,-46.79429018319238
6564,9,APROVAR,Agência Física PJ,2021-09-01,10,PJ,Massificado,TRUE,4929,481,51,Consulta OK,Consulta OK,2676447,-23.41526020334254,-46.66352260957009
6565,18,NEGAR,Mobile Banking PF,2021-09-16,02,PF,Alta Renda,TRUE,1088,257,61,Consulta OK,Consulta OK,0,-23.383222551067423,-46.63630340153683
6566,13,APROVAR,Internet Banking PJ,2021-09-20,10,PJ,Altíssima Renda,TRUE,5142,163,21,Consulta OK,Consulta OK,10273716,-23.663349801431266,-46.57885586002246
6567,10,DERIVAR,Agência Física PF,2021-09-06,09,PF,Massificado,TRUE,4714,164,65,Consulta OK,Consulta OK,0,-23.501207846755225,-46.68366889407766
6568,5,DERIVAR,Agência Física PJ,2021-09-14,06,PJ,Altíssima Renda,FALSE,1602,213,21,Consulta OK,Consulta OK,0,-23.736027658273393,-46.521883327322385
6569,3,APROVAR,Mobile Banking PF,2021-09-12,10,PF,Alta Renda,TRUE,2505,72,104,Consulta OK,TimeOut,1370235,-23.437287000724965,-46.14072163282742
6570,12,NEGAR,Agência Física PF,2021-09-05,04,PF,Alta Renda,TRUE,1558,303,73,Consulta OK,Consulta OK,0,-23.54053736287733,-46.71722378053482
6571,13,NEGAR,Agência Física PJ,2021-09-04,01,PJ,Altíssima Renda,FALSE,5612,195,74,Consulta OK,Consulta OK,0,-23.848174305158008,-46.233352734312874
6572,15,DERIVAR,Internet Banking PJ,2021-09-08,09,PJ,Média Renda,TRUE,5511,468,108,Consulta OK,TimeOut,0,-23.273846454733015,-46.695339889655095
6573,16,NEGAR,Internet Banking PJ,2021-09-11,05,PJ,Média Renda,FALSE,5932,548,15,TimeOut,Consulta OK,0,-23.287453469805737,-46.589788094326224
6574,15,APROVAR,Internet Banking PJ,2021-09-09,10,PJ,Altíssima Renda,FALSE,1609,359,36,Consulta OK,Consulta OK,934829,-23.605402678679855,-46.99205681313663
6575,17,NEGAR,Internet Banking PF,2021-09-07,02,PF,Altíssima Renda,FALSE,2142,355,93,Consulta OK,Consulta OK,0,-23.576360355281572,-46.51109400948282
6576,3,NEGAR,Mobile Banking PJ,2021-09-08,01,PJ,Média Renda,FALSE,2275,527,98,TimeOut,Consulta OK,0,-23.671324147693067,-46.73806176854678
6577,20,NEGAR,Agência Física PJ,2021-09-08,04,PJ,Média Renda,FALSE,4136,439,103,Consulta OK,TimeOut,0,-23.768008492629306,-46.684579754673074
6578,18,NEGAR,Internet Banking PF,2021-09-11,01,PF,Massificado,FALSE,1116,375,97,Consulta OK,Consulta OK,0,-23.557564808504132,-46.747119977645546
6579,13,DERIVAR,Mobile Banking PF,2021-09-16,07,PF,Alta Renda,FALSE,4040,505,26,TimeOut,Consulta OK,0,-23.266096980721038,-46.372610674322466
6580,1,NEGAR,Agência Física PF,2021-09-12,03,PF,Alta Renda,TRUE,760,73,89,Consulta OK,Consulta OK,0,-23.167963219245422,-46.37389674661451
6581,20,NEGAR,Internet Banking PJ,2021-09-14,04,PJ,Altíssima Renda,FALSE,343,248,41,Consulta OK,Consulta OK,0,-23.20322336131791,-46.84726677951459
6582,15,NEGAR,Agência Física PF,2021-09-04,05,PF,Média Renda,FALSE,5207,358,22,Consulta OK,Consulta OK,0,-23.462409504362302,-46.51018666443099
6583,5,DERIVAR,Agência Física PF,2021-09-01,08,PF,Média Renda,FALSE,1130,53,57,Consulta OK,Consulta OK,0,-23.859203955398975,-47.14268916909156
6584,7,DERIVAR,Internet Banking PF,2021-09-13,07,PF,Altíssima Renda,TRUE,2488,140,37,Consulta OK,Consulta OK,0,-23.558071311653624,-46.86626603050785
6585,10,APROVAR,Agência Física PJ,2021-09-09,10,PJ,Altíssima Renda,TRUE,1603,398,44,Consulta OK,Consulta OK,2321144,-23.443972328325007,-46.524275311696485
6586,19,DERIVAR,Mobile Banking PF,2021-09-03,07,PF,Alta Renda,TRUE,61,123,74,Consulta OK,Consulta OK,0,-23.315552837772128,-46.5107152694037
6587,13,NEGAR,Mobile Banking PF,2021-09-09,04,PF,Alta Renda,TRUE,5890,454,101,Consulta OK,TimeOut,0,-23.64036089110139,-46.779246052321625
6588,18,DERIVAR,Mobile Banking PJ,2021-09-10,09,PJ,Massificado,FALSE,4384,301,4,Consulta OK,Consulta OK,0,-23.339678862176395,-46.784521955331705
6589,11,DERIVAR,Agência Física PF,2021-09-17,08,PF,Alta Renda,FALSE,1898,459,97,Consulta OK,Consulta OK,0,-23.724890620294328,-46.40751736952021
6590,8,DERIVAR,Internet Banking PF,2021-09-12,07,PF,Massificado,FALSE,5780,379,38,Consulta OK,Consulta OK,0,-23.70222388455018,-46.88958946567226
6591,5,NEGAR,Agência Física PF,2021-09-06,04,PF,Alta Renda,FALSE,5864,360,84,Consulta OK,Consulta OK,0,-23.911841396103917,-46.502448221159426
6592,1,NEGAR,Mobile Banking PF,2021-09-18,03,PF,Massificado,FALSE,2651,165,106,Consulta OK,TimeOut,0,-23.564864187467357,-46.681930742529424
6593,6,NEGAR,Internet Banking PJ,2021-09-04,01,PJ,Média Renda,TRUE,3223,373,110,Consulta OK,TimeOut,0,-23.25486582600821,-47.07167680192683
6594,20,NEGAR,Mobile Banking PJ,2021-09-05,04,PJ,Alta Renda,FALSE,3423,258,77,Consulta OK,Consulta OK,0,-23.482304058446434,-46.57644582519483
6595,3,DERIVAR,Agência Física PF,2021-09-06,07,PF,Alta Renda,TRUE,826,531,17,TimeOut,Consulta OK,0,-23.463528471807404,-46.7192608813813
6596,3,APROVAR,Mobile Banking PJ,2021-09-17,10,PJ,Altíssima Renda,FALSE,2892,38,38,Consulta OK,Consulta OK,1836420,-23.632061250139145,-46.4392639192706
6597,17,DERIVAR,Mobile Banking PF,2021-09-12,07,PF,Média Renda,TRUE,1227,453,51,Consulta OK,Consulta OK,0,-23.17136798033399,-46.49958146716573
6598,15,DERIVAR,Mobile Banking PJ,2021-09-20,06,PJ,Média Renda,TRUE,647,197,36,Consulta OK,Consulta OK,0,-23.65955408718581,-46.62433505797596
6599,8,DERIVAR,Agência Física PF,2021-09-11,09,PF,Massificado,TRUE,5976,305,36,Consulta OK,Consulta OK,0,-23.071156740030844,-46.63947870053059
6600,16,NEGAR,Internet Banking PF,2021-09-08,03,PF,Massificado,FALSE,3779,498,72,Consulta OK,Consulta OK,0,-23.338750573191216,-46.93741039283684
6601,4,DERIVAR,Agência Física PJ,2021-09-18,09,PJ,Média Renda,TRUE,1591,441,96,Consulta OK,Consulta OK,0,-23.456811622247404,-46.549053600386415
6602,6,NEGAR,Internet Banking PF,2021-09-11,01,PF,Média Renda,TRUE,3621,265,65,Consulta OK,Consulta OK,0,-23.76763974287444,-46.71199847217197
6603,6,DERIVAR,Internet Banking PF,2021-09-07,07,PF,Altíssima Renda,TRUE,4756,426,45,Consulta OK,Consulta OK,0,-23.54398730659903,-46.460547333280466
6604,5,NEGAR,Internet Banking PF,2021-09-04,01,PF,Massificado,FALSE,4977,171,13,Consulta OK,Consulta OK,0,-23.75227192257762,-46.56177989900462
6605,14,NEGAR,Internet Banking PF,2021-09-04,05,PF,Alta Renda,TRUE,5106,421,34,Consulta OK,Consulta OK,0,-23.02370748649212,-46.54528062342435
6606,20,NEGAR,Mobile Banking PJ,2021-09-15,03,PJ,Massificado,TRUE,6369,396,110,Consulta OK,TimeOut,0,-23.18171563795375,-46.573383904444626
6607,3,NEGAR,Agência Física PF,2021-09-01,03,PF,Média Renda,TRUE,2847,136,60,Consulta OK,Consulta OK,0,-23.80254773201692,-46.42689846359387
6608,11,DERIVAR,Agência Física PJ,2021-09-19,07,PJ,Alta Renda,FALSE,5587,31,104,Consulta OK,TimeOut,0,-23.375033687052124,-46.95463177587739
6609,13,DERIVAR,Agência Física PF,2021-09-06,06,PF,Média Renda,FALSE,628,513,16,TimeOut,Consulta OK,0,-23.782260675277957,-46.86020995930238
6610,15,DERIVAR,Agência Física PJ,2021-09-12,06,PJ,Massificado,FALSE,4496,271,38,Consulta OK,Consulta OK,0,-23.91932290550203,-46.46507952431289
6611,13,NEGAR,Internet Banking PF,2021-09-19,04,PF,Altíssima Renda,FALSE,4183,524,66,TimeOut,Consulta OK,0,-23.33481492669429,-46.708348320526156
6612,8,NEGAR,Mobile Banking PJ,2021-09-15,03,PJ,Altíssima Renda,TRUE,3674,5,17,Consulta OK,Consulta OK,0,-23.257217435404144,-46.39786559660102
6613,1,DERIVAR,Internet Banking PF,2021-09-03,06,PF,Alta Renda,FALSE,3155,52,34,Consulta OK,Consulta OK,0,-23.613535465407168,-46.583984548523254
6614,4,NEGAR,Agência Física PJ,2021-09-17,02,PJ,Altíssima Renda,TRUE,1308,416,2,Consulta OK,Consulta OK,0,-23.64745672896576,-46.59878731260293
6615,8,DERIVAR,Mobile Banking PF,2021-09-14,06,PF,Massificado,FALSE,6326,38,110,Consulta OK,TimeOut,0,-23.484197921786084,-46.894965968878594
6616,7,NEGAR,Mobile Banking PF,2021-09-10,01,PF,Massificado,FALSE,4208,94,2,Consulta OK,Consulta OK,0,-23.633172120260056,-46.44561594979711
6617,12,NEGAR,Internet Banking PF,2021-09-15,01,PF,Altíssima Renda,FALSE,949,61,31,Consulta OK,Consulta OK,0,-23.281397112051287,-46.366424221586215
6618,1,NEGAR,Mobile Banking PJ,2021-09-19,04,PJ,Altíssima Renda,TRUE,2755,409,5,Consulta OK,Consulta OK,0,-23.4029205390401,-46.33881098254801
6619,4,DERIVAR,Internet Banking PF,2021-09-07,07,PF,Massificado,FALSE,3362,443,54,Consulta OK,Consulta OK,0,-23.44424170855478,-46.74078814995006
6620,19,NEGAR,Agência Física PJ,2021-09-18,02,PJ,Altíssima Renda,TRUE,6888,430,15,Consulta OK,Consulta OK,0,-23.70084481008649,-46.723826487511154
6621,14,NEGAR,Mobile Banking PJ,2021-09-16,05,PJ,Média Renda,TRUE,6036,372,29,Consulta OK,Consulta OK,0,-23.42705027784803,-46.235022680968434
6622,16,NEGAR,Agência Física PF,2021-09-20,01,PF,Média Renda,TRUE,4378,72,24,Consulta OK,Consulta OK,0,-23.52901394059013,-46.261019687339214
6623,8,NEGAR,Agência Física PF,2021-09-02,04,PF,Alta Renda,TRUE,1668,302,17,Consulta OK,Consulta OK,0,-23.6302410229262,-46.554154810369255
6624,7,DERIVAR,Internet Banking PJ,2021-09-17,08,PJ,Massificado,TRUE,726,316,90,Consulta OK,Consulta OK,0,-23.2133171396846,-46.75868735945432
6625,7,DERIVAR,Internet Banking PJ,2021-09-09,09,PJ,Média Renda,FALSE,3618,118,97,Consulta OK,Consulta OK,0,-23.89763668432916,-46.99859532604048
6626,17,DERIVAR,Mobile Banking PF,2021-09-16,06,PF,Média Renda,FALSE,3412,142,93,Consulta OK,Consulta OK,0,-23.662727295706716,-46.6635203608419
6627,2,DERIVAR,Mobile Banking PJ,2021-09-16,08,PJ,Altíssima Renda,TRUE,6114,421,70,Consulta OK,Consulta OK,0,-23.205524869057257,-46.67728016550534
6628,18,DERIVAR,Mobile Banking PF,2021-09-20,06,PF,Média Renda,FALSE,2772,464,68,Consulta OK,Consulta OK,0,-23.697707805305804,-46.55374445819297
6629,2,DERIVAR,Agência Física PF,2021-09-10,08,PF,Massificado,FALSE,3352,373,76,Consulta OK,Consulta OK,0,-23.303960761264495,-46.70750572545527
6630,10,DERIVAR,Internet Banking PJ,2021-09-10,08,PJ,Massificado,TRUE,3694,322,91,Consulta OK,Consulta OK,0,-23.03645549216883,-46.70021173438437
6631,10,DERIVAR,Mobile Banking PF,2021-09-07,06,PF,Média Renda,TRUE,4950,476,14,Consulta OK,Consulta OK,0,-23.452586644907775,-46.62273551979433
6632,17,DERIVAR,Agência Física PJ,2021-09-19,07,PJ,Altíssima Renda,FALSE,2620,400,18,Consulta OK,Consulta OK,0,-23.654585845744403,-46.576972719276625
6633,3,DERIVAR,Mobile Banking PJ,2021-09-06,08,PJ,Altíssima Renda,TRUE,3325,237,67,Consulta OK,Consulta OK,0,-23.42918710196133,-46.77640308245122
6634,15,NEGAR,Internet Banking PF,2021-09-14,03,PF,Altíssima Renda,FALSE,1369,120,67,Consulta OK,Consulta OK,0,-23.739566584249342,-46.58554958587175
6635,9,DERIVAR,Mobile Banking PF,2021-09-06,06,PF,Alta Renda,FALSE,4678,257,59,Consulta OK,Consulta OK,0,-23.464203811865538,-46.671788187999574
6636,6,NEGAR,Internet Banking PF,2021-09-05,03,PF,Massificado,FALSE,1496,490,31,Consulta OK,Consulta OK,0,-23.579696866109213,-46.702909556657076
6637,4,DERIVAR,Mobile Banking PJ,2021-09-06,06,PJ,Alta Renda,FALSE,6303,318,86,Consulta OK,Consulta OK,0,-23.481089544090402,-46.92931450943065
6638,19,NEGAR,Mobile Banking PJ,2021-09-04,01,PJ,Alta Renda,TRUE,4670,268,89,Consulta OK,Consulta OK,0,-23.48507671801778,-46.36986634563358
6639,18,DERIVAR,Mobile Banking PF,2021-09-05,07,PF,Altíssima Renda,FALSE,3168,414,57,Consulta OK,Consulta OK,0,-23.967751920049427,-46.1883193588883
6640,17,DERIVAR,Internet Banking PJ,2021-09-04,09,PJ,Massificado,TRUE,2068,4,38,Consulta OK,Consulta OK,0,-23.44706011848858,-46.774241183261594
